geo,nace_r2,anno,indice
ES,C15,1959,NA
ES,C15,1960,NA
ES,C15,1961,NA
ES,C15,1962,NA
ES,C15,1963,NA
ES,C15,1964,NA
ES,C15,1965,NA
ES,C15,1966,NA
ES,C15,1967,NA
ES,C15,1968,NA
ES,C15,1969,NA
ES,C15,1970,NA
ES,C15,1971,NA
ES,C15,1972,NA
ES,C15,1973,NA
ES,C15,1974,NA
ES,C15,1975,NA
ES,C15,1976,NA
ES,C15,1977,NA
ES,C15,1978,NA
ES,C15,1979,NA
ES,C15,1980,NA
ES,C15,1981,NA
ES,C15,1982,NA
ES,C15,1983,NA
ES,C15,1984,NA
ES,C15,1985,NA
ES,C15,1986,NA
ES,C15,1987,NA
ES,C15,1988,NA
ES,C15,1989,NA
ES,C15,1990,NA
ES,C15,1991,NA
ES,C15,1992,392.7
ES,C15,1993,353.4
ES,C15,1994,380.1
ES,C15,1995,341.8
ES,C15,1996,320.9
ES,C15,1997,327.7
ES,C15,1998,339.4
ES,C15,1999,381.7
ES,C15,2000,376.2
ES,C15,2001,369.2
ES,C15,2002,353.6
ES,C15,2003,313.8
ES,C15,2004,271.5
ES,C15,2005,235.7
ES,C15,2006,220.5
ES,C15,2007,200.7
ES,C15,2008,185
ES,C15,2009,147.8
ES,C15,2010,151
ES,C15,2011,156.4
ES,C15,2012,142.6
ES,C15,2013,138.2
ES,C15,2014,142
ES,C15,2015,142.4
ES,C15,2016,136.1
ES,C15,2017,129.4
ES,C15,2018,127.3
ES,C15,2019,125.6
ES,C15,2020,90.1
ES,C15,2021,100
ES,C15,2022,112.8
ES,C15,2023,104.2
ES,C15,2024,95.5
ES,C15,2025,86.5
ES,C16,1953,NA
ES,C16,1954,NA
ES,C16,1955,NA
ES,C16,1956,NA
ES,C16,1957,NA
ES,C16,1958,NA
ES,C16,1959,NA
ES,C16,1960,NA
ES,C16,1961,NA
ES,C16,1962,NA
ES,C16,1963,NA
ES,C16,1964,NA
ES,C16,1965,NA
ES,C16,1966,NA
ES,C16,1967,NA
ES,C16,1968,NA
ES,C16,1969,NA
ES,C16,1970,NA
ES,C16,1971,NA
ES,C16,1972,NA
ES,C16,1973,NA
ES,C16,1974,NA
ES,C16,1975,NA
ES,C16,1976,NA
ES,C16,1977,NA
ES,C16,1978,NA
ES,C16,1979,NA
ES,C16,1980,NA
ES,C16,1981,NA
ES,C16,1982,NA
ES,C16,1983,NA
ES,C16,1984,NA
ES,C16,1985,NA
ES,C16,1986,NA
ES,C16,1987,NA
ES,C16,1988,NA
ES,C16,1989,NA
ES,C16,1990,NA
ES,C16,1991,NA
ES,C16,1992,172.9
ES,C16,1993,173.1
ES,C16,1994,185
ES,C16,1995,191.3
ES,C16,1996,175
ES,C16,1997,184.2
ES,C16,1998,194.5
ES,C16,1999,219.4
ES,C16,2000,222.6
ES,C16,2001,189.4
ES,C16,2002,189.9
ES,C16,2003,191.1
ES,C16,2004,194.2
ES,C16,2005,191.2
ES,C16,2006,194.7
ES,C16,2007,188.3
ES,C16,2008,147.1
ES,C16,2009,110.6
ES,C16,2010,102.9
ES,C16,2011,97.6
ES,C16,2012,81.2
ES,C16,2013,78.2
ES,C16,2014,81.7
ES,C16,2015,86.3
ES,C16,2016,88.8
ES,C16,2017,95
ES,C16,2018,98.7
ES,C16,2019,93.2
ES,C16,2020,81.8
ES,C16,2021,100
ES,C16,2022,99
ES,C16,2023,85.3
ES,C16,2024,83.6
ES,C16,2025,85.5
ES,C17,1953,NA
ES,C17,1954,NA
ES,C17,1955,NA
ES,C17,1956,NA
ES,C17,1957,NA
ES,C17,1958,NA
ES,C17,1959,NA
ES,C17,1960,NA
ES,C17,1961,NA
ES,C17,1962,NA
ES,C17,1963,NA
ES,C17,1964,NA
ES,C17,1965,NA
ES,C17,1966,NA
ES,C17,1967,NA
ES,C17,1968,NA
ES,C17,1969,NA
ES,C17,1970,NA
ES,C17,1971,NA
ES,C17,1972,NA
ES,C17,1973,NA
ES,C17,1974,NA
ES,C17,1975,NA
ES,C17,1976,NA
ES,C17,1977,NA
ES,C17,1978,NA
ES,C17,1979,NA
ES,C17,1980,NA
ES,C17,1981,NA
ES,C17,1982,NA
ES,C17,1983,NA
ES,C17,1984,NA
ES,C17,1985,NA
ES,C17,1986,NA
ES,C17,1987,NA
ES,C17,1988,NA
ES,C17,1989,NA
ES,C17,1990,NA
ES,C17,1991,NA
ES,C17,1992,62.9
ES,C17,1993,64.3
ES,C17,1994,70.8
ES,C17,1995,71.8
ES,C17,1996,71.3
ES,C17,1997,77.8
ES,C17,1998,81.7
ES,C17,1999,86.7
ES,C17,2000,89.8
ES,C17,2001,87.9
ES,C17,2002,92.7
ES,C17,2003,96.6
ES,C17,2004,98.9
ES,C17,2005,98.6
ES,C17,2006,99.9
ES,C17,2007,101.3
ES,C17,2008,99.5
ES,C17,2009,90.5
ES,C17,2010,95
ES,C17,2011,95.1
ES,C17,2012,94.7
ES,C17,2013,93.4
ES,C17,2014,93.2
ES,C17,2015,96.2
ES,C17,2016,97.3
ES,C17,2017,97.7
ES,C17,2018,97.1
ES,C17,2019,96.3
ES,C17,2020,93.2
ES,C17,2021,100
ES,C17,2022,98.6
ES,C17,2023,92
ES,C17,2024,96.3
ES,C17,2025,95.6
ES,C18,1953,NA
ES,C18,1954,NA
ES,C18,1955,NA
ES,C18,1956,NA
ES,C18,1957,NA
ES,C18,1958,NA
ES,C18,1959,NA
ES,C18,1960,NA
ES,C18,1961,NA
ES,C18,1962,NA
ES,C18,1963,NA
ES,C18,1964,NA
ES,C18,1965,NA
ES,C18,1966,NA
ES,C18,1967,NA
ES,C18,1968,NA
ES,C18,1969,NA
ES,C18,1970,NA
ES,C18,1971,NA
ES,C18,1972,NA
ES,C18,1973,NA
ES,C18,1974,NA
ES,C18,1975,NA
ES,C18,1976,NA
ES,C18,1977,NA
ES,C18,1978,NA
ES,C18,1979,NA
ES,C18,1980,NA
ES,C18,1981,NA
ES,C18,1982,NA
ES,C18,1983,NA
ES,C18,1984,NA
ES,C18,1985,NA
ES,C18,1986,NA
ES,C18,1987,NA
ES,C18,1988,NA
ES,C18,1989,NA
ES,C18,1990,NA
ES,C18,1991,NA
ES,C18,1992,128.2
ES,C18,1993,131
ES,C18,1994,140.4
ES,C18,1995,136.8
ES,C18,1996,135.2
ES,C18,1997,148.6
ES,C18,1998,152.2
ES,C18,1999,166
ES,C18,2000,167.6
ES,C18,2001,163.2
ES,C18,2002,192.6
ES,C18,2003,191.3
ES,C18,2004,207.3
ES,C18,2005,225.3
ES,C18,2006,227.2
ES,C18,2007,238.4
ES,C18,2008,212.3
ES,C18,2009,185.6
ES,C18,2010,187.1
ES,C18,2011,171.7
ES,C18,2012,154.2
ES,C18,2013,138.2
ES,C18,2014,136.1
ES,C18,2015,139.1
ES,C18,2016,132.7
ES,C18,2017,127.2
ES,C18,2018,123
ES,C18,2019,114.8
ES,C18,2020,94
ES,C18,2021,100
ES,C18,2022,98.6
ES,C18,2023,92.6
ES,C18,2024,89.6
ES,C18,2025,89.7
ES,C19,1953,NA
ES,C19,1954,NA
ES,C19,1955,NA
ES,C19,1956,NA
ES,C19,1957,NA
ES,C19,1958,NA
ES,C19,1959,NA
ES,C19,1960,NA
ES,C19,1961,NA
ES,C19,1962,NA
ES,C19,1963,NA
ES,C19,1964,NA
ES,C19,1965,NA
ES,C19,1966,NA
ES,C19,1967,NA
ES,C19,1968,NA
ES,C19,1969,NA
ES,C19,1970,NA
ES,C19,1971,NA
ES,C19,1972,NA
ES,C19,1973,NA
ES,C19,1974,NA
ES,C19,1975,NA
ES,C19,1976,NA
ES,C19,1977,NA
ES,C19,1978,NA
ES,C19,1979,NA
ES,C19,1980,NA
ES,C19,1981,NA
ES,C19,1982,NA
ES,C19,1983,NA
ES,C19,1984,NA
ES,C19,1985,NA
ES,C19,1986,NA
ES,C19,1987,NA
ES,C19,1988,NA
ES,C19,1989,NA
ES,C19,1990,NA
ES,C19,1991,NA
ES,C19,1992,89.4
ES,C19,1993,87.3
ES,C19,1994,92.1
ES,C19,1995,89.1
ES,C19,1996,84.3
ES,C19,1997,86.9
ES,C19,1998,88.7
ES,C19,1999,86.9
ES,C19,2000,87.3
ES,C19,2001,84.4
ES,C19,2002,85.9
ES,C19,2003,90
ES,C19,2004,95.5
ES,C19,2005,98.1
ES,C19,2006,100
ES,C19,2007,98.3
ES,C19,2008,102.2
ES,C19,2009,91.4
ES,C19,2010,92.3
ES,C19,2011,91.6
ES,C19,2012,97.2
ES,C19,2013,96.7
ES,C19,2014,98.2
ES,C19,2015,104.4
ES,C19,2016,108.2
ES,C19,2017,111.9
ES,C19,2018,115.2
ES,C19,2019,111.9
ES,C19,2020,94.5
ES,C19,2021,100
ES,C19,2022,103.9
ES,C19,2023,102.3
ES,C19,2024,105.7
ES,C19,2025,104.8
ES,C20,1953,NA
ES,C20,1954,NA
ES,C20,1955,NA
ES,C20,1956,NA
ES,C20,1957,NA
ES,C20,1958,NA
ES,C20,1959,NA
ES,C20,1960,NA
ES,C20,1961,NA
ES,C20,1962,NA
ES,C20,1963,NA
ES,C20,1964,NA
ES,C20,1965,NA
ES,C20,1966,NA
ES,C20,1967,NA
ES,C20,1968,NA
ES,C20,1969,NA
ES,C20,1970,NA
ES,C20,1971,NA
ES,C20,1972,NA
ES,C20,1973,NA
ES,C20,1974,NA
ES,C20,1975,NA
ES,C20,1976,NA
ES,C20,1977,NA
ES,C20,1978,NA
ES,C20,1979,NA
ES,C20,1980,NA
ES,C20,1981,NA
ES,C20,1982,NA
ES,C20,1983,NA
ES,C20,1984,NA
ES,C20,1985,NA
ES,C20,1986,NA
ES,C20,1987,NA
ES,C20,1988,NA
ES,C20,1989,NA
ES,C20,1990,NA
ES,C20,1991,NA
ES,C20,1992,64.3
ES,C20,1993,64.3
ES,C20,1994,75
ES,C20,1995,74.4
ES,C20,1996,75.4
ES,C20,1997,80.8
ES,C20,1998,83.7
ES,C20,1999,84.5
ES,C20,2000,83.2
ES,C20,2001,83.3
ES,C20,2002,83.6
ES,C20,2003,86.5
ES,C20,2004,87.2
ES,C20,2005,87.8
ES,C20,2006,89.1
ES,C20,2007,91
ES,C20,2008,86.1
ES,C20,2009,84.5
ES,C20,2010,88.6
ES,C20,2011,89.7
ES,C20,2012,83.4
ES,C20,2013,82.3
ES,C20,2014,86.2
ES,C20,2015,89.7
ES,C20,2016,91.2
ES,C20,2017,94.7
ES,C20,2018,95.6
ES,C20,2019,95.5
ES,C20,2020,93.8
ES,C20,2021,100
ES,C20,2022,94.9
ES,C20,2023,92.8
ES,C20,2024,96
ES,C20,2025,96.7
ES,C21,1953,NA
ES,C21,1954,NA
ES,C21,1955,NA
ES,C21,1956,NA
ES,C21,1957,NA
ES,C21,1958,NA
ES,C21,1959,NA
ES,C21,1960,NA
ES,C21,1961,NA
ES,C21,1962,NA
ES,C21,1963,NA
ES,C21,1964,NA
ES,C21,1965,NA
ES,C21,1966,NA
ES,C21,1967,NA
ES,C21,1968,NA
ES,C21,1969,NA
ES,C21,1970,NA
ES,C21,1971,NA
ES,C21,1972,NA
ES,C21,1973,NA
ES,C21,1974,NA
ES,C21,1975,NA
ES,C21,1976,NA
ES,C21,1977,NA
ES,C21,1978,NA
ES,C21,1979,NA
ES,C21,1980,NA
ES,C21,1981,NA
ES,C21,1982,NA
ES,C21,1983,NA
ES,C21,1984,NA
ES,C21,1985,NA
ES,C21,1986,NA
ES,C21,1987,NA
ES,C21,1988,NA
ES,C21,1989,NA
ES,C21,1990,NA
ES,C21,1991,NA
ES,C21,1992,30.9
ES,C21,1993,31.8
ES,C21,1994,36.8
ES,C21,1995,40.9
ES,C21,1996,39.8
ES,C21,1997,42.5
ES,C21,1998,44.1
ES,C21,1999,49.5
ES,C21,2000,51.7
ES,C21,2001,53.4
ES,C21,2002,56.7
ES,C21,2003,60
ES,C21,2004,56.8
ES,C21,2005,56.4
ES,C21,2006,62.1
ES,C21,2007,66.3
ES,C21,2008,71.4
ES,C21,2009,71.4
ES,C21,2010,78.2
ES,C21,2011,78.7
ES,C21,2012,78.6
ES,C21,2013,80.7
ES,C21,2014,79
ES,C21,2015,82.3
ES,C21,2016,85.3
ES,C21,2017,88
ES,C21,2018,89.3
ES,C21,2019,93.1
ES,C21,2020,94.8
ES,C21,2021,100
ES,C21,2022,110.1
ES,C21,2023,112.1
ES,C21,2024,124.1
ES,C21,2025,126.8
ES,C22,1953,NA
ES,C22,1954,NA
ES,C22,1955,NA
ES,C22,1956,NA
ES,C22,1957,NA
ES,C22,1958,NA
ES,C22,1959,NA
ES,C22,1960,NA
ES,C22,1961,NA
ES,C22,1962,NA
ES,C22,1963,NA
ES,C22,1964,NA
ES,C22,1965,NA
ES,C22,1966,NA
ES,C22,1967,NA
ES,C22,1968,NA
ES,C22,1969,NA
ES,C22,1970,NA
ES,C22,1971,NA
ES,C22,1972,NA
ES,C22,1973,NA
ES,C22,1974,NA
ES,C22,1975,NA
ES,C22,1976,NA
ES,C22,1977,NA
ES,C22,1978,NA
ES,C22,1979,NA
ES,C22,1980,NA
ES,C22,1981,NA
ES,C22,1982,NA
ES,C22,1983,NA
ES,C22,1984,NA
ES,C22,1985,NA
ES,C22,1986,NA
ES,C22,1987,NA
ES,C22,1988,NA
ES,C22,1989,NA
ES,C22,1990,NA
ES,C22,1991,NA
ES,C22,1992,58.1
ES,C22,1993,55.6
ES,C22,1994,61.5
ES,C22,1995,68.1
ES,C22,1996,69.8
ES,C22,1997,74.8
ES,C22,1998,81.8
ES,C22,1999,90.4
ES,C22,2000,97.5
ES,C22,2001,97.3
ES,C22,2002,102.6
ES,C22,2003,103.1
ES,C22,2004,105.9
ES,C22,2005,106.9
ES,C22,2006,109.2
ES,C22,2007,111.2
ES,C22,2008,99.3
ES,C22,2009,82.6
ES,C22,2010,89.3
ES,C22,2011,88.3
ES,C22,2012,80.5
ES,C22,2013,81.4
ES,C22,2014,85.2
ES,C22,2015,90.4
ES,C22,2016,93.7
ES,C22,2017,98.8
ES,C22,2018,98.9
ES,C22,2019,98.9
ES,C22,2020,92.4
ES,C22,2021,100
ES,C22,2022,101.6
ES,C22,2023,96.7
ES,C22,2024,97.9
ES,C22,2025,97.4
ES,C23,1953,NA
ES,C23,1954,NA
ES,C23,1955,NA
ES,C23,1956,NA
ES,C23,1957,NA
ES,C23,1958,NA
ES,C23,1959,NA
ES,C23,1960,NA
ES,C23,1961,NA
ES,C23,1962,NA
ES,C23,1963,NA
ES,C23,1964,NA
ES,C23,1965,NA
ES,C23,1966,NA
ES,C23,1967,NA
ES,C23,1968,NA
ES,C23,1969,NA
ES,C23,1970,NA
ES,C23,1971,NA
ES,C23,1972,NA
ES,C23,1973,NA
ES,C23,1974,NA
ES,C23,1975,NA
ES,C23,1976,NA
ES,C23,1977,NA
ES,C23,1978,NA
ES,C23,1979,NA
ES,C23,1980,NA
ES,C23,1981,NA
ES,C23,1982,NA
ES,C23,1983,NA
ES,C23,1984,NA
ES,C23,1985,NA
ES,C23,1986,NA
ES,C23,1987,NA
ES,C23,1988,NA
ES,C23,1989,NA
ES,C23,1990,NA
ES,C23,1991,NA
ES,C23,1992,142.2
ES,C23,1993,138.7
ES,C23,1994,154
ES,C23,1995,165.6
ES,C23,1996,161.3
ES,C23,1997,170.3
ES,C23,1998,184.9
ES,C23,1999,191.1
ES,C23,2000,201.4
ES,C23,2001,204.5
ES,C23,2002,200.9
ES,C23,2003,204.2
ES,C23,2004,206
ES,C23,2005,210.3
ES,C23,2006,218.5
ES,C23,2007,215.7
ES,C23,2008,170
ES,C23,2009,120.8
ES,C23,2010,114.7
ES,C23,2011,104.2
ES,C23,2012,86.6
ES,C23,2013,80.1
ES,C23,2014,81.7
ES,C23,2015,85.5
ES,C23,2016,86.7
ES,C23,2017,90.4
ES,C23,2018,91.8
ES,C23,2019,93.8
ES,C23,2020,85.4
ES,C23,2021,100
ES,C23,2022,96.4
ES,C23,2023,89.4
ES,C23,2024,87.6
ES,C23,2025,88.2
ES,C24,1953,NA
ES,C24,1954,NA
ES,C24,1955,NA
ES,C24,1956,NA
ES,C24,1957,NA
ES,C24,1958,NA
ES,C24,1959,NA
ES,C24,1960,NA
ES,C24,1961,NA
ES,C24,1962,NA
ES,C24,1963,NA
ES,C24,1964,NA
ES,C24,1965,NA
ES,C24,1966,NA
ES,C24,1967,NA
ES,C24,1968,NA
ES,C24,1969,NA
ES,C24,1970,NA
ES,C24,1971,NA
ES,C24,1972,NA
ES,C24,1973,NA
ES,C24,1974,NA
ES,C24,1975,NA
ES,C24,1976,NA
ES,C24,1977,NA
ES,C24,1978,NA
ES,C24,1979,NA
ES,C24,1980,NA
ES,C24,1981,NA
ES,C24,1982,NA
ES,C24,1983,NA
ES,C24,1984,NA
ES,C24,1985,NA
ES,C24,1986,NA
ES,C24,1987,NA
ES,C24,1988,NA
ES,C24,1989,NA
ES,C24,1990,NA
ES,C24,1991,NA
ES,C24,1992,76
ES,C24,1993,75
ES,C24,1994,83.2
ES,C24,1995,88.2
ES,C24,1996,85.8
ES,C24,1997,92.3
ES,C24,1998,97.6
ES,C24,1999,98.8
ES,C24,2000,114.9
ES,C24,2001,112.3
ES,C24,2002,117.6
ES,C24,2003,118.9
ES,C24,2004,126.3
ES,C24,2005,123.8
ES,C24,2006,131.3
ES,C24,2007,132.1
ES,C24,2008,123.2
ES,C24,2009,93.3
ES,C24,2010,104
ES,C24,2011,105.2
ES,C24,2012,97.4
ES,C24,2013,95.7
ES,C24,2014,99.7
ES,C24,2015,99.6
ES,C24,2016,101.4
ES,C24,2017,105.7
ES,C24,2018,106.6
ES,C24,2019,101.5
ES,C24,2020,87.7
ES,C24,2021,100
ES,C24,2022,89.2
ES,C24,2023,87
ES,C24,2024,86.5
ES,C24,2025,87.2
ES,C25,1953,NA
ES,C25,1954,NA
ES,C25,1955,NA
ES,C25,1956,NA
ES,C25,1957,NA
ES,C25,1958,NA
ES,C25,1959,NA
ES,C25,1960,NA
ES,C25,1961,NA
ES,C25,1962,NA
ES,C25,1963,NA
ES,C25,1964,NA
ES,C25,1965,NA
ES,C25,1966,NA
ES,C25,1967,NA
ES,C25,1968,NA
ES,C25,1969,NA
ES,C25,1970,NA
ES,C25,1971,NA
ES,C25,1972,NA
ES,C25,1973,NA
ES,C25,1974,NA
ES,C25,1975,NA
ES,C25,1976,NA
ES,C25,1977,NA
ES,C25,1978,NA
ES,C25,1979,NA
ES,C25,1980,NA
ES,C25,1981,NA
ES,C25,1982,NA
ES,C25,1983,NA
ES,C25,1984,NA
ES,C25,1985,NA
ES,C25,1986,NA
ES,C25,1987,NA
ES,C25,1988,NA
ES,C25,1989,NA
ES,C25,1990,NA
ES,C25,1991,NA
ES,C25,1992,122.2
ES,C25,1993,109.2
ES,C25,1994,118
ES,C25,1995,127.9
ES,C25,1996,125.8
ES,C25,1997,131
ES,C25,1998,140.6
ES,C25,1999,144
ES,C25,2000,147.9
ES,C25,2001,136.6
ES,C25,2002,142.9
ES,C25,2003,145
ES,C25,2004,146.3
ES,C25,2005,154.2
ES,C25,2006,161.1
ES,C25,2007,167.6
ES,C25,2008,151.1
ES,C25,2009,116.2
ES,C25,2010,108.9
ES,C25,2011,107.1
ES,C25,2012,90.4
ES,C25,2013,88.9
ES,C25,2014,87.8
ES,C25,2015,93.2
ES,C25,2016,94
ES,C25,2017,99.6
ES,C25,2018,101.5
ES,C25,2019,105.5
ES,C25,2020,91.3
ES,C25,2021,100
ES,C25,2022,101.8
ES,C25,2023,100.5
ES,C25,2024,99.7
ES,C25,2025,102.1
ES,C26,1953,NA
ES,C26,1954,NA
ES,C26,1955,NA
ES,C26,1956,NA
ES,C26,1957,NA
ES,C26,1958,NA
ES,C26,1959,NA
ES,C26,1960,NA
ES,C26,1961,NA
ES,C26,1962,NA
ES,C26,1963,NA
ES,C26,1964,NA
ES,C26,1965,NA
ES,C26,1966,NA
ES,C26,1967,NA
ES,C26,1968,NA
ES,C26,1969,NA
ES,C26,1970,NA
ES,C26,1971,NA
ES,C26,1972,NA
ES,C26,1973,NA
ES,C26,1974,NA
ES,C26,1975,NA
ES,C26,1976,NA
ES,C26,1977,NA
ES,C26,1978,NA
ES,C26,1979,NA
ES,C26,1980,NA
ES,C26,1981,NA
ES,C26,1982,NA
ES,C26,1983,NA
ES,C26,1984,NA
ES,C26,1985,NA
ES,C26,1986,NA
ES,C26,1987,NA
ES,C26,1988,NA
ES,C26,1989,NA
ES,C26,1990,NA
ES,C26,1991,NA
ES,C26,1992,168.6
ES,C26,1993,172.5
ES,C26,1994,170.1
ES,C26,1995,180.6
ES,C26,1996,182.4
ES,C26,1997,187
ES,C26,1998,197.3
ES,C26,1999,189
ES,C26,2000,206.6
ES,C26,2001,180.8
ES,C26,2002,138.3
ES,C26,2003,127.4
ES,C26,2004,126.7
ES,C26,2005,116.5
ES,C26,2006,121
ES,C26,2007,129.1
ES,C26,2008,132.4
ES,C26,2009,97.7
ES,C26,2010,100.7
ES,C26,2011,89.5
ES,C26,2012,72.7
ES,C26,2013,68
ES,C26,2014,77.7
ES,C26,2015,84.6
ES,C26,2016,85.6
ES,C26,2017,84
ES,C26,2018,91.3
ES,C26,2019,98.3
ES,C26,2020,93.3
ES,C26,2021,100
ES,C26,2022,101.8
ES,C26,2023,109.4
ES,C26,2024,128.7
ES,C26,2025,134.3
ES,C27,1953,NA
ES,C27,1954,NA
ES,C27,1955,NA
ES,C27,1956,NA
ES,C27,1957,NA
ES,C27,1958,NA
ES,C27,1959,NA
ES,C27,1960,NA
ES,C27,1961,NA
ES,C27,1962,NA
ES,C27,1963,NA
ES,C27,1964,NA
ES,C27,1965,NA
ES,C27,1966,NA
ES,C27,1967,NA
ES,C27,1968,NA
ES,C27,1969,NA
ES,C27,1970,NA
ES,C27,1971,NA
ES,C27,1972,NA
ES,C27,1973,NA
ES,C27,1974,NA
ES,C27,1975,NA
ES,C27,1976,NA
ES,C27,1977,NA
ES,C27,1978,NA
ES,C27,1979,NA
ES,C27,1980,NA
ES,C27,1981,NA
ES,C27,1982,NA
ES,C27,1983,NA
ES,C27,1984,NA
ES,C27,1985,NA
ES,C27,1986,NA
ES,C27,1987,NA
ES,C27,1988,NA
ES,C27,1989,NA
ES,C27,1990,NA
ES,C27,1991,NA
ES,C27,1992,77
ES,C27,1993,71.8
ES,C27,1994,83.5
ES,C27,1995,96.1
ES,C27,1996,99.2
ES,C27,1997,110.1
ES,C27,1998,120.5
ES,C27,1999,123.1
ES,C27,2000,119.3
ES,C27,2001,119
ES,C27,2002,122.3
ES,C27,2003,129.1
ES,C27,2004,134.5
ES,C27,2005,133.8
ES,C27,2006,148.6
ES,C27,2007,152.4
ES,C27,2008,142.4
ES,C27,2009,104
ES,C27,2010,101.3
ES,C27,2011,98.5
ES,C27,2012,89
ES,C27,2013,84
ES,C27,2014,86.4
ES,C27,2015,89.3
ES,C27,2016,89.3
ES,C27,2017,93.5
ES,C27,2018,98.2
ES,C27,2019,97
ES,C27,2020,93
ES,C27,2021,100
ES,C27,2022,104.3
ES,C27,2023,104.1
ES,C27,2024,106.3
ES,C27,2025,107
ES,C28,1953,NA
ES,C28,1954,NA
ES,C28,1955,NA
ES,C28,1956,NA
ES,C28,1957,NA
ES,C28,1958,NA
ES,C28,1959,NA
ES,C28,1960,NA
ES,C28,1961,NA
ES,C28,1962,NA
ES,C28,1963,NA
ES,C28,1964,NA
ES,C28,1965,NA
ES,C28,1966,NA
ES,C28,1967,NA
ES,C28,1968,NA
ES,C28,1969,NA
ES,C28,1970,NA
ES,C28,1971,NA
ES,C28,1972,NA
ES,C28,1973,NA
ES,C28,1974,NA
ES,C28,1975,NA
ES,C28,1976,NA
ES,C28,1977,NA
ES,C28,1978,NA
ES,C28,1979,NA
ES,C28,1980,NA
ES,C28,1981,NA
ES,C28,1982,NA
ES,C28,1983,NA
ES,C28,1984,NA
ES,C28,1985,NA
ES,C28,1986,NA
ES,C28,1987,NA
ES,C28,1988,NA
ES,C28,1989,NA
ES,C28,1990,NA
ES,C28,1991,NA
ES,C28,1992,62.6
ES,C28,1993,62.9
ES,C28,1994,72
ES,C28,1995,84.6
ES,C28,1996,85.7
ES,C28,1997,90.4
ES,C28,1998,95.6
ES,C28,1999,97.8
ES,C28,2000,103
ES,C28,2001,105.6
ES,C28,2002,92.4
ES,C28,2003,90.3
ES,C28,2004,93.9
ES,C28,2005,93.5
ES,C28,2006,107.3
ES,C28,2007,117.3
ES,C28,2008,106.9
ES,C28,2009,78.5
ES,C28,2010,75.1
ES,C28,2011,81.2
ES,C28,2012,81.3
ES,C28,2013,81.9
ES,C28,2014,78.1
ES,C28,2015,79.7
ES,C28,2016,83.8
ES,C28,2017,93.1
ES,C28,2018,96.6
ES,C28,2019,98.2
ES,C28,2020,85.7
ES,C28,2021,100
ES,C28,2022,106.8
ES,C28,2023,106.9
ES,C28,2024,105
ES,C28,2025,104.2
ES,C29,1953,NA
ES,C29,1954,NA
ES,C29,1955,NA
ES,C29,1956,NA
ES,C29,1957,NA
ES,C29,1958,NA
ES,C29,1959,NA
ES,C29,1960,NA
ES,C29,1961,NA
ES,C29,1962,NA
ES,C29,1963,NA
ES,C29,1964,NA
ES,C29,1965,NA
ES,C29,1966,NA
ES,C29,1967,NA
ES,C29,1968,NA
ES,C29,1969,NA
ES,C29,1970,NA
ES,C29,1971,NA
ES,C29,1972,NA
ES,C29,1973,NA
ES,C29,1974,NA
ES,C29,1975,NA
ES,C29,1976,NA
ES,C29,1977,NA
ES,C29,1978,NA
ES,C29,1979,NA
ES,C29,1980,NA
ES,C29,1981,NA
ES,C29,1982,NA
ES,C29,1983,NA
ES,C29,1984,NA
ES,C29,1985,NA
ES,C29,1986,NA
ES,C29,1987,NA
ES,C29,1988,NA
ES,C29,1989,NA
ES,C29,1990,NA
ES,C29,1991,NA
ES,C29,1992,76.1
ES,C29,1993,65.4
ES,C29,1994,83.1
ES,C29,1995,95.4
ES,C29,1996,100.1
ES,C29,1997,111.2
ES,C29,1998,123.5
ES,C29,1999,127.6
ES,C29,2000,140.8
ES,C29,2001,137.1
ES,C29,2002,133.1
ES,C29,2003,137.4
ES,C29,2004,140.4
ES,C29,2005,133.2
ES,C29,2006,140
ES,C29,2007,144.5
ES,C29,2008,123.2
ES,C29,2009,88.8
ES,C29,2010,99.6
ES,C29,2011,104.6
ES,C29,2012,92.9
ES,C29,2013,98.5
ES,C29,2014,106.6
ES,C29,2015,121.2
ES,C29,2016,128.6
ES,C29,2017,126.6
ES,C29,2018,125.1
ES,C29,2019,125.2
ES,C29,2020,101.7
ES,C29,2021,100
ES,C29,2022,110.2
ES,C29,2023,119.6
ES,C29,2024,115.7
ES,C29,2025,110.5
ES,C30,1953,NA
ES,C30,1954,NA
ES,C30,1955,NA
ES,C30,1956,NA
ES,C30,1957,NA
ES,C30,1958,NA
ES,C30,1959,NA
ES,C30,1960,NA
ES,C30,1961,NA
ES,C30,1962,NA
ES,C30,1963,NA
ES,C30,1964,NA
ES,C30,1965,NA
ES,C30,1966,NA
ES,C30,1967,NA
ES,C30,1968,NA
ES,C30,1969,NA
ES,C30,1970,NA
ES,C30,1971,NA
ES,C30,1972,NA
ES,C30,1973,NA
ES,C30,1974,NA
ES,C30,1975,NA
ES,C30,1976,NA
ES,C30,1977,NA
ES,C30,1978,NA
ES,C30,1979,NA
ES,C30,1980,NA
ES,C30,1981,NA
ES,C30,1982,NA
ES,C30,1983,NA
ES,C30,1984,NA
ES,C30,1985,NA
ES,C30,1986,NA
ES,C30,1987,NA
ES,C30,1988,NA
ES,C30,1989,NA
ES,C30,1990,NA
ES,C30,1991,NA
ES,C30,1992,328.2
ES,C30,1993,216.4
ES,C30,1994,103.3
ES,C30,1995,128.6
ES,C30,1996,137.4
