FREQ,Frequenza,REF_AREA,Territorio,DATA_TYPE_AGGR,Aggregato,BRKDW_INDUSTRY_NACE_REV2,Branca di attività economica (ATECO 2007),VALUATION,Valutazione,ADJUSTMENT,Correzione,PRICE,Tipologia di prezzo,EDITION,Edizione,TIME_PERIOD,Osservazione,OBS_STATUS,'Stato dell"'osservazione',NOTE_REF_AREA,Territorio (NOTE_REF_AREA),NOTE_DATA_TYPE_AGGR,Aggregato (NOTE_DATA_TYPE_AGGR),NOTE_BRKDW_INDUSTRY_NACE_REV2,Branca di attività economica (ATECO 2007) (NOTE_BRKDW_INDUSTRY_NACE_REV2),NOTE_VALUATION,Valutazione (NOTE_VALUATION),NOTE_ADJUSTMENT,Correzione (NOTE_ADJUSTMENT),NOTE_PRICE,Tipologia di prezzo (NOTE_PRICE),NOTE_EDITION,Edizione (NOTE_EDITION),BASE_PER,Anno base,UNIT_MEAS,Unità di misura,UNIT_MULT,Unità di moltiplicazione
A,Annuale,IT,Italia,B1G_B_W2_S1,Valore aggiunto,A,'Agricoltura, silvicoltura e pesca',L_2020,Valori concatenati con anno di riferimento 2020,N,Dati grezzi,B,Prezzi base,2026M3,Mar-2026,2024,32165.4,,,,,TIPO_DATO_CN1__B1G_B_W2_S1_N1,Valore aggiunto:è dato dal valore della produzione meno il valore dei costi intermedi; consente di misurare la crescita del sistema economico in termini di nuovi beni e servizi disponibili per gli impieghi finali.,,,VAL__L_2020_N1,'Valori concatenati con anno di riferimento 2020: il concatenamento fornisce una misura dell"'aggregato economico di interesse in termini di volume, ossia al netto della dinamica dei prezzi ad esso sottostanti. Si noti che la somma dei valori concatenati delle componenti di un aggregato non è uguale al valore concatenato dell"'aggregato stesso.',CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,,,EURO,Euro,6,Milioni
A,Annuale,IT,Italia,B1G_B_W2_S1,Valore aggiunto,A,'Agricoltura, silvicoltura e pesca',L_2020,Valori concatenati con anno di riferimento 2020,N,Dati grezzi,B,Prezzi base,2026M3,Mar-2026,2025,32119.4,,,,,TIPO_DATO_CN1__B1G_B_W2_S1_N1,Valore aggiunto:è dato dal valore della produzione meno il valore dei costi intermedi; consente di misurare la crescita del sistema economico in termini di nuovi beni e servizi disponibili per gli impieghi finali.,,,VAL__L_2020_N1,'Valori concatenati con anno di riferimento 2020: il concatenamento fornisce una misura dell"'aggregato economico di interesse in termini di volume, ossia al netto della dinamica dei prezzi ad esso sottostanti. Si noti che la somma dei valori concatenati delle componenti di un aggregato non è uguale al valore concatenato dell"'aggregato stesso.',CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,,,EURO,Euro,6,Milioni
A,Annuale,IT,Italia,B1G_B_W2_S1,Valore aggiunto,B,Industria estrattiva,L_2020,Valori concatenati con anno di riferimento 2020,N,Dati grezzi,B,Prezzi base,2026M3,Mar-2026,2014,2082.2,,,,,TIPO_DATO_CN1__B1G_B_W2_S1_N1,Valore aggiunto:è dato dal valore della produzione meno il valore dei costi intermedi; consente di misurare la crescita del sistema economico in termini di nuovi beni e servizi disponibili per gli impieghi finali.,,,VAL__L_2020_N1,'Valori concatenati con anno di riferimento 2020: il concatenamento fornisce una misura dell"'aggregato economico di interesse in termini di volume, ossia al netto della dinamica dei prezzi ad esso sottostanti. Si noti che la somma dei valori concatenati delle componenti di un aggregato non è uguale al valore concatenato dell"'aggregato stesso.',CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,,,EURO,Euro,6,Milioni
A,Annuale,IT,Italia,B1G_B_W2_S1,Valore aggiunto,B,Industria estrattiva,L_2020,Valori concatenati con anno di riferimento 2020,N,Dati grezzi,B,Prezzi base,2026M3,Mar-2026,2015,1928,,,,,TIPO_DATO_CN1__B1G_B_W2_S1_N1,Valore aggiunto:è dato dal valore della produzione meno il valore dei costi intermedi; consente di misurare la crescita del sistema economico in termini di nuovi beni e servizi disponibili per gli impieghi finali.,,,VAL__L_2020_N1,'Valori concatenati con anno di riferimento 2020: il concatenamento fornisce una misura dell"'aggregato economico di interesse in termini di volume, ossia al netto della dinamica dei prezzi ad esso sottostanti. Si noti che la somma dei valori concatenati delle componenti di un aggregato non è uguale al valore concatenato dell"'aggregato stesso.',CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,,,EURO,Euro,6,Milioni
A,Annuale,IT,Italia,B1G_B_W2_S1,Valore aggiunto,B,Industria estrattiva,L_2020,Valori concatenati con anno di riferimento 2020,N,Dati grezzi,B,Prezzi base,2026M3,Mar-2026,2016,2838.7,,,,,TIPO_DATO_CN1__B1G_B_W2_S1_N1,Valore aggiunto:è dato dal valore della produzione meno il valore dei costi intermedi; consente di misurare la crescita del sistema economico in termini di nuovi beni e servizi disponibili per gli impieghi finali.,,,VAL__L_2020_N1,'Valori concatenati con anno di riferimento 2020: il concatenamento fornisce una misura dell"'aggregato economico di interesse in termini di volume, ossia al netto della dinamica dei prezzi ad esso sottostanti. Si noti che la somma dei valori concatenati delle componenti di un aggregato non è uguale al valore concatenato dell"'aggregato stesso.',CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,,,EURO,Euro,6,Milioni
A,Annuale,IT,Italia,B1G_B_W2_S1,Valore aggiunto,B,Industria estrattiva,L_2020,Valori concatenati con anno di riferimento 2020,N,Dati grezzi,B,Prezzi base,2026M3,Mar-2026,2017,2955.2,,,,,TIPO_DATO_CN1__B1G_B_W2_S1_N1,Valore aggiunto:è dato dal valore della produzione meno il valore dei costi intermedi; consente di misurare la crescita del sistema economico in termini di nuovi beni e servizi disponibili per gli impieghi finali.,,,VAL__L_2020_N1,'Valori concatenati con anno di riferimento 2020: il concatenamento fornisce una misura dell"'aggregato economico di interesse in termini di volume, ossia al netto della dinamica dei prezzi ad esso sottostanti. Si noti che la somma dei valori concatenati delle componenti di un aggregato non è uguale al valore concatenato dell"'aggregato stesso.',CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,,,EURO,Euro,6,Milioni
A,Annuale,IT,Italia,B1G_B_W2_S1,Valore aggiunto,B,Industria estrattiva,L_2020,Valori concatenati con anno di riferimento 2020,N,Dati grezzi,B,Prezzi base,2026M3,Mar-2026,2018,2866.3,,,,,TIPO_DATO_CN1__B1G_B_W2_S1_N1,Valore aggiunto:è dato dal valore della produzione meno il valore dei costi intermedi; consente di misurare la crescita del sistema economico in termini di nuovi beni e servizi disponibili per gli impieghi finali.,,,VAL__L_2020_N1,'Valori concatenati con anno di riferimento 2020: il concatenamento fornisce una misura dell"'aggregato economico di interesse in termini di volume, ossia al netto della dinamica dei prezzi ad esso sottostanti. Si noti che la somma dei valori concatenati delle componenti di un aggregato non è uguale al valore concatenato dell"'aggregato stesso.',CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,,,EURO,Euro,6,Milioni
A,Annuale,IT,Italia,B1G_B_W2_S1,Valore aggiunto,B,Industria estrattiva,L_2020,Valori concatenati con anno di riferimento 2020,N,Dati grezzi,B,Prezzi base,2026M3,Mar-2026,2019,2609.6,,,,,TIPO_DATO_CN1__B1G_B_W2_S1_N1,Valore aggiunto:è dato dal valore della produzione meno il valore dei costi intermedi; consente di misurare la crescita del sistema economico in termini di nuovi beni e servizi disponibili per gli impieghi finali.,,,VAL__L_2020_N1,'Valori concatenati con anno di riferimento 2020: il concatenamento fornisce una misura dell"'aggregato economico di interesse in termini di volume, ossia al netto della dinamica dei prezzi ad esso sottostanti. Si noti che la somma dei valori concatenati delle componenti di un aggregato non è uguale al valore concatenato dell"'aggregato stesso.',CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,,,EURO,Euro,6,Milioni
A,Annuale,IT,Italia,B1G_B_W2_S1,Valore aggiunto,B,Industria estrattiva,L_2020,Valori concatenati con anno di riferimento 2020,N,Dati grezzi,B,Prezzi base,2026M3,Mar-2026,2020,2778.3,,,,,TIPO_DATO_CN1__B1G_B_W2_S1_N1,Valore aggiunto:è dato dal valore della produzione meno il valore dei costi intermedi; consente di misurare la crescita del sistema economico in termini di nuovi beni e servizi disponibili per gli impieghi finali.,,,VAL__L_2020_N1,'Valori concatenati con anno di riferimento 2020: il concatenamento fornisce una misura dell"'aggregato economico di interesse in termini di volume, ossia al netto della dinamica dei prezzi ad esso sottostanti. Si noti che la somma dei valori concatenati delle componenti di un aggregato non è uguale al valore concatenato dell"'aggregato stesso.',CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,,,EURO,Euro,6,Milioni
A,Annuale,IT,Italia,B1G_B_W2_S1,Valore aggiunto,B,Industria estrattiva,L_2020,Valori concatenati con anno di riferimento 2020,N,Dati grezzi,B,Prezzi base,2026M3,Mar-2026,2021,4393.5,,,,,TIPO_DATO_CN1__B1G_B_W2_S1_N1,Valore aggiunto:è dato dal valore della produzione meno il valore dei costi intermedi; consente di misurare la crescita del sistema economico in termini di nuovi beni e servizi disponibili per gli impieghi finali.,,,VAL__L_2020_N1,'Valori concatenati con anno di riferimento 2020: il concatenamento fornisce una misura dell"'aggregato economico di interesse in termini di volume, ossia al netto della dinamica dei prezzi ad esso sottostanti. Si noti che la somma dei valori concatenati delle componenti di un aggregato non è uguale al valore concatenato dell"'aggregato stesso.',CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,,,EURO,Euro,6,Milioni
A,Annuale,IT,Italia,B1G_B_W2_S1,Valore aggiunto,B,Industria estrattiva,L_2020,Valori concatenati con anno di riferimento 2020,N,Dati grezzi,B,Prezzi base,2026M3,Mar-2026,2022,1488.3,,,,,TIPO_DATO_CN1__B1G_B_W2_S1_N1,Valore aggiunto:è dato dal valore della produzione meno il valore dei costi intermedi; consente di misurare la crescita del sistema economico in termini di nuovi beni e servizi disponibili per gli impieghi finali.,,,VAL__L_2020_N1,'Valori concatenati con anno di riferimento 2020: il concatenamento fornisce una misura dell"'aggregato economico di interesse in termini di volume, ossia al netto della dinamica dei prezzi ad esso sottostanti. Si noti che la somma dei valori concatenati delle componenti di un aggregato non è uguale al valore concatenato dell"'aggregato stesso.',CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,,,EURO,Euro,6,Milioni
A,Annuale,IT,Italia,B1G_B_W2_S1,Valore aggiunto,B,Industria estrattiva,L_2020,Valori concatenati con anno di riferimento 2020,N,Dati grezzi,B,Prezzi base,2026M3,Mar-2026,2023,1650,,,,,TIPO_DATO_CN1__B1G_B_W2_S1_N1,Valore aggiunto:è dato dal valore della produzione meno il valore dei costi intermedi; consente di misurare la crescita del sistema economico in termini di nuovi beni e servizi disponibili per gli impieghi finali.,,,VAL__L_2020_N1,'Valori concatenati con anno di riferimento 2020: il concatenamento fornisce una misura dell"'aggregato economico di interesse in termini di volume, ossia al netto della dinamica dei prezzi ad esso sottostanti. Si noti che la somma dei valori concatenati delle componenti di un aggregato non è uguale al valore concatenato dell"'aggregato stesso.',CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,,,EURO,Euro,6,Milioni
A,Annuale,IT,Italia,B1G_B_W2_S1,Valore aggiunto,B,Industria estrattiva,L_2020,Valori concatenati con anno di riferimento 2020,N,Dati grezzi,B,Prezzi base,2026M3,Mar-2026,2024,1571.3,,,,,TIPO_DATO_CN1__B1G_B_W2_S1_N1,Valore aggiunto:è dato dal valore della produzione meno il valore dei costi intermedi; consente di misurare la crescita del sistema economico in termini di nuovi beni e servizi disponibili per gli impieghi finali.,,,VAL__L_2020_N1,'Valori concatenati con anno di riferimento 2020: il concatenamento fornisce una misura dell"'aggregato economico di interesse in termini di volume, ossia al netto della dinamica dei prezzi ad esso sottostanti. Si noti che la somma dei valori concatenati delle componenti di un aggregato non è uguale al valore concatenato dell"'aggregato stesso.',CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,,,EURO,Euro,6,Milioni
A,Annuale,IT,Italia,B1G_B_W2_S1,Valore aggiunto,B,Industria estrattiva,L_2020,Valori concatenati con anno di riferimento 2020,N,Dati grezzi,B,Prezzi base,2026M3,Mar-2026,2025,1717,,,,,TIPO_DATO_CN1__B1G_B_W2_S1_N1,Valore aggiunto:è dato dal valore della produzione meno il valore dei costi intermedi; consente di misurare la crescita del sistema economico in termini di nuovi beni e servizi disponibili per gli impieghi finali.,,,VAL__L_2020_N1,'Valori concatenati con anno di riferimento 2020: il concatenamento fornisce una misura dell"'aggregato economico di interesse in termini di volume, ossia al netto della dinamica dei prezzi ad esso sottostanti. Si noti che la somma dei valori concatenati delle componenti di un aggregato non è uguale al valore concatenato dell"'aggregato stesso.',CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,,,EURO,Euro,6,Milioni
A,Annuale,IT,Italia,B1G_B_W2_S1,Valore aggiunto,C,Industria manifatturiera,L_2020,Valori concatenati con anno di riferimento 2020,N,Dati grezzi,B,Prezzi base,2026M3,Mar-2026,2014,255413.4,,,,,TIPO_DATO_CN1__B1G_B_W2_S1_N1,Valore aggiunto:è dato dal valore della produzione meno il valore dei costi intermedi; consente di misurare la crescita del sistema economico in termini di nuovi beni e servizi disponibili per gli impieghi finali.,,,VAL__L_2020_N1,'Valori concatenati con anno di riferimento 2020: il concatenamento fornisce una misura dell"'aggregato economico di interesse in termini di volume, ossia al netto della dinamica dei prezzi ad esso sottostanti. Si noti che la somma dei valori concatenati delle componenti di un aggregato non è uguale al valore concatenato dell"'aggregato stesso.',CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,,,EURO,Euro,6,Milioni
A,Annuale,IT,Italia,B1G_B_W2_S1,Valore aggiunto,C,Industria manifatturiera,L_2020,Valori concatenati con anno di riferimento 2020,N,Dati grezzi,B,Prezzi base,2026M3,Mar-2026,2015,261810,,,,,TIPO_DATO_CN1__B1G_B_W2_S1_N1,Valore aggiunto:è dato dal valore della produzione meno il valore dei costi intermedi; consente di misurare la crescita del sistema economico in termini di nuovi beni e servizi disponibili per gli impieghi finali.,,,VAL__L_2020_N1,'Valori concatenati con anno di riferimento 2020: il concatenamento fornisce una misura dell"'aggregato economico di interesse in termini di volume, ossia al netto della dinamica dei prezzi ad esso sottostanti. Si noti che la somma dei valori concatenati delle componenti di un aggregato non è uguale al valore concatenato dell"'aggregato stesso.',CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,,,EURO,Euro,6,Milioni
A,Annuale,IT,Italia,B1G_B_W2_S1,Valore aggiunto,C,Industria manifatturiera,L_2020,Valori concatenati con anno di riferimento 2020,N,Dati grezzi,B,Prezzi base,2026M3,Mar-2026,2016,267106.9,,,,,TIPO_DATO_CN1__B1G_B_W2_S1_N1,Valore aggiunto:è dato dal valore della produzione meno il valore dei costi intermedi; consente di misurare la crescita del sistema economico in termini di nuovi beni e servizi disponibili per gli impieghi finali.,,,VAL__L_2020_N1,'Valori concatenati con anno di riferimento 2020: il concatenamento fornisce una misura dell"'aggregato economico di interesse in termini di volume, ossia al netto della dinamica dei prezzi ad esso sottostanti. Si noti che la somma dei valori concatenati delle componenti di un aggregato non è uguale al valore concatenato dell"'aggregato stesso.',CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,,,EURO,Euro,6,Milioni
A,Annuale,IT,Italia,B1G_B_W2_S1,Valore aggiunto,C,Industria manifatturiera,L_2020,Valori concatenati con anno di riferimento 2020,N,Dati grezzi,B,Prezzi base,2026M3,Mar-2026,2017,276905.5,,,,,TIPO_DATO_CN1__B1G_B_W2_S1_N1,Valore aggiunto:è dato dal valore della produzione meno il valore dei costi intermedi; consente di misurare la crescita del sistema economico in termini di nuovi beni e servizi disponibili per gli impieghi finali.,,,VAL__L_2020_N1,'Valori concatenati con anno di riferimento 2020: il concatenamento fornisce una misura dell"'aggregato economico di interesse in termini di volume, ossia al netto della dinamica dei prezzi ad esso sottostanti. Si noti che la somma dei valori concatenati delle componenti di un aggregato non è uguale al valore concatenato dell"'aggregato stesso.',CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,,,EURO,Euro,6,Milioni
